Date,Open,High,Low,Close,Adj Close,Volume
2020-10-09,62.596897,62.606590,61.007751,61.230621,51.879414,1890934
2020-10-12,61.075581,61.579456,60.639534,61.366280,51.994350,1424470
2020-10-13,60.988373,60.998062,59.186047,59.757751,50.631474,2306107
2020-10-14,59.709301,59.903103,58.817829,59.108528,50.081402,1779581
2020-10-15,58.779072,59.689922,58.459301,58.536823,49.597008,2566068
2020-10-16,58.740311,58.963177,58.052326,58.653103,49.695538,2706833
2020-10-19,59.302326,59.389534,56.889534,56.928295,48.234142,2814574
2020-10-20,57.315891,57.839146,57.131783,57.267441,48.521481,1773492
2020-10-21,57.180233,58.003876,56.656979,57.829456,48.997669,1945939
2020-10-22,57.703487,58.381783,57.674419,58.226746,49.334293,1124674
2020-10-23,58.788761,59.282948,58.265503,58.866280,49.876163,1533965
2020-10-26,58.546513,58.565891,57.441860,57.974808,49.120823,2182680
2020-10-27,58.129845,58.430233,56.908916,56.908916,48.217731,1541808
2020-10-28,56.201550,56.676357,55.804264,56.017441,47.462402,2604046
2020-10-29,56.250000,57.189922,55.319767,56.705425,48.045307,2552858
2020-10-30,56.288761,56.986435,55.571705,56.065891,47.694149,2493209
2020-11-02,56.579456,58.120155,56.521317,57.790699,49.161423,2606006
2020-11-03,57.374031,57.994186,56.734497,57.412792,48.839939,2104454
2020-11-04,57.170544,57.577518,56.656979,56.686047,48.221722,2547492
2020-11-05,57.054264,57.228683,56.172482,56.201550,47.809566,2543467
2020-11-06,56.560078,57.829456,55.901161,56.191860,47.801319,4052458
2020-11-09,59.593021,62.306202,59.312016,59.689922,50.777058,6756917
2020-11-10,59.874031,62.751938,59.476746,62.664730,53.307671,3794561
2020-11-11,62.325581,62.335270,60.503876,61.472870,52.293774,2443054
2020-11-12,60.949612,60.949612,59.244186,59.854652,50.917179,2118799
2020-11-13,60.009689,61.240311,60.009689,61.094959,51.972290,1675349
2020-11-16,62.887596,63.071705,61.511627,62.470928,53.142792,2622518
2020-11-17,61.782948,61.831394,60.426357,60.872093,51.782700,2570815
2020-11-18,60.949612,61.627907,59.244186,59.292637,50.439087,2885885
2020-11-19,59.156979,59.573643,58.217052,59.215115,50.373131,3361121
2020-11-20,59.031010,59.341084,58.352715,58.517441,49.779644,3342545
2020-11-23,58.875969,60.125969,58.720928,59.001938,50.191803,2901365
